user_id,segment_id,segment_name,lifecycle_stage,lifecycle_day,churn_risk,activeness_score,freq_band,n_notifs_today,primary_window,secondary_window,guardrail_uninstall_rate_pct,frequency_strategy,notif_1_template_id,notif_1_time,notif_1_channel,notif_2_template_id,notif_2_time,notif_2_channel,notif_3_template_id,notif_3_time,notif_3_channel,notif_4_template_id,notif_4_time,notif_4_channel,notif_5_template_id,notif_5_time,notif_5_channel,notif_6_template_id,notif_6_time,notif_6_channel,notif_7_template_id,notif_7_time,notif_7_channel,notif_8_template_id,notif_8_time,notif_8_channel,notif_9_template_id,notif_9_time,notif_9_channel
SYN_00095,SEG_00_TRI_HIG,Moderately Active Users,trial,22,high,0.242,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00096,SEG_00_TRI_HIG,Moderately Active Users,trial,11,high,0.19,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00097,SEG_01_TRI_HIG,Low Activity Users,trial,22,high,0.29,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00098,SEG_00_PAI_LOW,Moderately Active Users,paid,87,low,0.709,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0007,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,TMPL_0009,13:00,push,,,
SYN_00099,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.246,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00100,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.295,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00101,SEG_01_INA_CRI,Low Activity Users,inactive,62,critical,0.012,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00102,SEG_00_PAI_LOW,Moderately Active Users,paid,60,low,0.576,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_00103,SEG_00_TRI_MED,Moderately Active Users,trial,0,medium,0.351,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0022,16:00,push,TMPL_0024,19:00,push,TMPL_0022,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00104,SEG_01_TRI_CRI,Low Activity Users,trial,188,critical,0.017,low_active,1,early_morning,mid_morning,2.032,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0045,07:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00105,SEG_00_PAI_LOW,Moderately Active Users,paid,75,low,0.465,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00106,SEG_01_INA_CRI,Low Activity Users,inactive,70,critical,0.008,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00107,SEG_00_PAI_HIG,Moderately Active Users,paid,1,high,0.267,low_active,1,afternoon,evening,2.148,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0004,13:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00108,SEG_00_PAI_LOW,Moderately Active Users,paid,118,low,0.651,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_00109,SEG_00_PAI_LOW,Moderately Active Users,paid,74,low,0.514,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00110,SEG_00_PAI_MED,Moderately Active Users,paid,22,medium,0.396,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00111,SEG_01_INA_CRI,Low Activity Users,inactive,59,critical,0.016,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00112,SEG_00_PAI_LOW,Moderately Active Users,paid,80,low,0.471,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00113,SEG_00_PAI_LOW,Moderately Active Users,paid,81,low,0.53,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00114,SEG_00_PAI_MED,Moderately Active Users,paid,0,medium,0.407,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00115,SEG_01_CHU_CRI,Low Activity Users,churned,141,critical,0.022,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0030,07:00,push,TMPL_0029,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00116,SEG_00_PAI_LOW,Moderately Active Users,paid,16,low,0.48,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00117,SEG_00_PAI_LOW,Moderately Active Users,paid,72,low,0.658,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00118,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.28,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00119,SEG_00_TRI_HIG,Moderately Active Users,trial,27,high,0.244,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00120,SEG_01_TRI_HIG,Low Activity Users,trial,6,high,0.183,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00121,SEG_00_PAI_LOW,Moderately Active Users,paid,111,low,0.625,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_00122,SEG_00_PAI_MED,Moderately Active Users,paid,64,medium,0.543,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00123,SEG_01_CHU_CRI,Low Activity Users,churned,90,critical,0.029,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0026,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00124,SEG_00_PAI_MED,Moderately Active Users,paid,10,medium,0.454,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00125,SEG_00_TRI_HIG,Moderately Active Users,trial,16,high,0.179,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00126,SEG_01_CHU_CRI,Low Activity Users,churned,129,critical,0.063,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0030,07:00,push,TMPL_0029,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00127,SEG_01_INA_CRI,Low Activity Users,inactive,49,critical,0.01,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00128,SEG_00_PAI_MED,Moderately Active Users,paid,21,medium,0.517,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00129,SEG_00_PAI_MED,Moderately Active Users,paid,119,medium,0.284,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00130,SEG_00_PAI_MED,Moderately Active Users,paid,6,medium,0.48,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00131,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.3,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00132,SEG_00_PAI_MED,Moderately Active Users,paid,78,medium,0.455,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00133,SEG_00_PAI_MED,Moderately Active Users,paid,23,medium,0.374,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00134,SEG_00_PAI_MED,Moderately Active Users,paid,9,medium,0.44,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00135,SEG_01_CHU_CRI,Low Activity Users,churned,109,critical,0.022,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0030,07:00,push,TMPL_0028,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00136,SEG_00_PAI_MED,Moderately Active Users,paid,31,medium,0.539,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00137,SEG_00_PAI_LOW,Moderately Active Users,paid,103,low,0.685,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0007,13:00,push,TMPL_0010,16:00,push,TMPL_0007,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00138,SEG_01_INA_CRI,Low Activity Users,inactive,4,critical,0.048,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00139,SEG_00_PAI_MED,Moderately Active Users,paid,26,medium,0.352,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00140,SEG_01_CHU_CRI,Low Activity Users,churned,110,critical,0.026,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0027,07:00,push,TMPL_0029,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00141,SEG_01_CHU_CRI,Low Activity Users,churned,117,critical,0.046,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0029,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00142,SEG_00_PAI_MED,Moderately Active Users,paid,36,medium,0.418,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00143,SEG_01_INA_CRI,Low Activity Users,inactive,58,critical,0.019,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00144,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.204,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00145,SEG_00_PAI_LOW,Moderately Active Users,paid,27,low,0.626,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00146,SEG_00_PAI_LOW,Moderately Active Users,paid,89,low,0.511,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0007,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00147,SEG_00_PAI_MED,Moderately Active Users,paid,21,medium,0.418,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00148,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.236,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00149,SEG_00_TRI_HIG,Moderately Active Users,trial,2,high,0.321,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00150,SEG_01_INA_CRI,Low Activity Users,inactive,46,critical,0.006,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00151,SEG_01_INA_CRI,Low Activity Users,inactive,49,critical,0.015,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00152,SEG_00_PAI_MED,Moderately Active Users,paid,23,medium,0.544,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00153,SEG_01_INA_CRI,Low Activity Users,inactive,23,critical,0.064,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00154,SEG_01_INA_CRI,Low Activity Users,inactive,55,critical,0.02,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00155,SEG_00_PAI_LOW,Moderately Active Users,paid,64,low,0.543,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00156,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.303,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00157,SEG_01_INA_CRI,Low Activity Users,inactive,76,critical,0.02,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00158,SEG_01_TRI_HIG,Low Activity Users,trial,204,high,0.066,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00159,SEG_00_PAI_MED,Moderately Active Users,paid,87,medium,0.325,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00160,SEG_01_TRI_HIG,Low Activity Users,trial,12,high,0.135,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00161,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.159,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00162,SEG_01_TRI_HIG,Low Activity Users,trial,10,high,0.143,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00163,SEG_00_PAI_MED,Moderately Active Users,paid,54,medium,0.414,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00164,SEG_00_TRI_HIG,Moderately Active Users,trial,14,high,0.217,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00165,SEG_00_PAI_MED,Moderately Active Users,paid,10,medium,0.466,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00166,SEG_00_TRI_HIG,Moderately Active Users,trial,12,high,0.2,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00167,SEG_00_PAI_LOW,Moderately Active Users,paid,27,low,0.57,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0008,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00168,SEG_00_PAI_LOW,Moderately Active Users,paid,46,low,0.659,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00169,SEG_01_INA_CRI,Low Activity Users,inactive,33,critical,0.02,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00170,SEG_01_INA_CRI,Low Activity Users,inactive,27,critical,0.014,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00171,SEG_00_PAI_MED,Moderately Active Users,paid,16,medium,0.445,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00172,SEG_01_INA_CRI,Low Activity Users,inactive,37,critical,0.012,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00173,SEG_00_PAI_LOW,Moderately Active Users,paid,23,low,0.54,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0009,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_00174,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.187,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00175,SEG_01_TRI_CRI,Low Activity Users,trial,174,critical,0.015,low_active,1,early_morning,mid_morning,2.032,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0043,07:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00176,SEG_00_TRI_MED,Moderately Active Users,trial,0,medium,0.373,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0022,16:00,push,TMPL_0024,19:00,push,TMPL_0022,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00177,SEG_00_TRI_HIG,Moderately Active Users,trial,28,high,0.232,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00178,SEG_01_CHU_CRI,Low Activity Users,churned,107,critical,0.037,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0026,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00179,SEG_00_PAI_LOW,Moderately Active Users,paid,93,low,0.517,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_00180,SEG_00_PAI_HIG,Moderately Active Users,paid,7,high,0.284,low_active,1,afternoon,evening,2.148,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0001,13:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00181,SEG_00_TRI_HIG,Moderately Active Users,trial,17,high,0.298,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00182,SEG_00_PAI_LOW,Moderately Active Users,paid,90,low,0.526,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00183,SEG_00_PAI_LOW,Moderately Active Users,paid,49,low,0.637,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_00184,SEG_00_PAI_MED,Moderately Active Users,paid,13,medium,0.458,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00185,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.304,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00186,SEG_00_PAI_MED,Moderately Active Users,paid,9,medium,0.37,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00187,SEG_00_PAI_LOW,Moderately Active Users,paid,36,low,0.678,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00188,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.252,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00189,SEG_00_PAI_LOW,Moderately Active Users,paid,115,low,0.703,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,TMPL_0009,13:00,push,,,
SYN_00190,SEG_01_CHU_CRI,Low Activity Users,churned,124,critical,0.053,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0029,07:00,push,TMPL_0026,13:00,push,,,,,,,,,,,,,,,,,,
